visit.id,gut.layer,unit.type,n,area.mean,area.med,area.sd,area.sum,perim.mean,perim.med,perim.sd,perim.sum,area.ratio,perim.area.ratio
2338,UnitForm,Mound,22,4.177,3.41,3.836,91.9,19.945,18,15.596,438.8,0.185,4.775
2338,UnitForm,Mound Transition,45,0.969,0.46,1.163,43.59,11.284,6.6,12.132,507.8,0.088,11.645
2338,UnitForm,Plane,11,8.588,4.32,10.859,94.47,59.145,37,62.34,650.6,0.19,6.887
2338,UnitForm,Saddle,3,7.143,9.07,5.556,21.43,17.733,21.4,11.738,53.2,0.043,2.483
2338,UnitForm,Trough,6,15.228,15.7,10.31,91.37,94.833,92.4,67.889,569,0.184,6.228
2338,UnitForm,Wall,19,3.608,2.05,3.396,68.55,24.463,18.8,21.806,464.8,0.138,6.78
2435,UnitShape,Concavity,45,7.893,3.09,11.312,355.2,29.071,11.6,46.47,1308.2,0.383,3.683
2435,UnitShape,Convexity,50,5.609,1.755,8.66,280.47,22.78,13,22.16,1139,0.302,4.061
2435,UnitShape,Planar,22,13.272,4.81,27.573,291.98,59.236,33,109.828,1303.2,0.315,4.463
2435,UnitForm,Bowl,20,5.183,2.95,6.774,103.66,11.82,8.6,10.083,236.4,0.112,2.281
2435,UnitForm,Bowl Transition,16,4.138,1.62,5.71,66.21,18.825,15.3,20.472,301.2,0.071,4.549
2435,UnitForm,Mound,17,10.671,4.72,12.465,181.4,30.882,19.6,26.419,525,0.196,2.894
2435,UnitForm,Mound Transition,31,2.534,0.85,3.725,78.55,18.458,10.4,19.312,572.2,0.085,7.284
2435,UnitForm,Plane,8,22.848,6.845,43.714,182.78,101.85,44.5,170.481,814.8,0.197,4.458
2435,UnitForm,Saddle,2,10.26,10.26,0.537,20.52,20.9,20.9,2.121,41.8,0.022,2.037
2435,UnitForm,Trough,9,20.592,19.71,17.485,185.33,85.622,75.2,79.361,770.6,0.2,4.158
2435,UnitForm,Wall,14,7.8,3.95,10.509,109.2,34.886,20.2,45.598,488.4,0.118,4.473
2441,UnitShape,Concavity,72,26.514,6.39,56.232,1908.99,66.561,24.499,116.1,4792.396,0.354,2.51
2441,UnitShape,Convexity,150,12.937,1.61,34.174,1940.478,28.833,13.1,39.285,4325,0.36,2.229
2441,UnitShape,Planar,64,24.171,6.235,55.664,1546.976,82.638,38.895,88.888,5288.851,0.287,3.419
2441,UnitForm,Bowl,34,21.641,6.545,41.943,735.79,32.412,17.8,43.324,1101.995,0.136,1.498
2441,UnitForm,Bowl Transition,18,8.632,2.48,9.906,155.38,41,18.8,39.639,738.001,0.029,4.75
2441,UnitForm,Mound,45,24.754,5.3,48.419,1113.927,43.436,22.6,49.813,1954.6,0.206,1.755
2441,UnitForm,Mound Transition,93,4.764,0.74,13.66,443.081,20.991,8.4,32.577,1952.2,0.082,4.406
2441,UnitForm,Plane,41,21.456,4.001,65.107,879.684,71.648,37.8,76.566,2937.551,0.163,3.339
2441,UnitForm,Saddle,12,31.956,18.38,57.88,383.47,34.85,30.4,25.929,418.199,0.071,1.091
2441,UnitForm,Trough,20,50.891,12.61,87.759,1017.82,147.62,37.799,189.95,2952.4,0.189,2.901
2441,UnitForm,Wall,23,29.013,13.33,33.579,667.292,102.23,58.798,106.493,2351.3,0.124,3.524
2447,UnitShape,Concavity,62,69.25,22.46,126.598,4293.47,95.223,47.4,165.337,5903.799,0.378,1.375
2447,UnitShape,Convexity,77,54.481,6.25,130.32,4195.05,72.213,26.6,134.023,5560.399,0.37,1.325
2447,UnitShape,Planar,33,86.521,22.15,232.63,2855.19,178.436,51.2,389.096,5888.399,0.252,2.062
2447,UnitForm,Bowl,22,64.878,22.04,90.486,1427.32,49.6,35.5,46.459,1091.2,0.126,0.765
2447,UnitForm,Bowl Transition,25,27.262,13.55,33.52,681.54,56.792,48.2,53.524,1419.8,0.06,2.083
2447,UnitForm,Mound,30,76.658,10.62,158.585,2299.74,83.253,33.6,133.431,2497.6,0.203,1.086
2447,UnitForm,Mound Transition,41,20.807,1.37,59.488,853.09,61.283,11.6,141.733,2512.6,0.075,2.945
2447,UnitForm,Plane,18,102.071,8.865,304.669,1837.28,206.356,52.3,502.03,3714.399,0.162,2.022
2447,UnitForm,Saddle,6,173.703,91.095,233.802,1042.22,91.7,69.3,83.011,550.2,0.092,0.528
2447,UnitForm,Trough,15,145.641,75.53,214.928,2184.61,226.187,111,294.405,3392.799,0.193,1.553
2447,UnitForm,Wall,15,67.861,23.88,101.476,1017.91,144.933,47.4,194.428,2174,0.09,2.136
2458,UnitShape,Concavity,68,2.408,1.51,3.038,163.72,14.118,7.9,16.807,960,0.385,5.863
2458,UnitShape,Convexity,75,1.653,0.78,2.627,123.99,12.048,8,13.189,903.6,0.292,7.289
2458,UnitShape,Planar,45,3.053,1.88,3.412,137.38,21.987,15.4,23.035,989.4,0.323,7.202
