GU,GUKey,UnitID,Area,AreainDelft,No.Fish,No.FishBest,SuitArea,BestArea,MedModelVal,MedModelValBest,visit
Pocket Pool,Pk,23,5.080000483,5.080000485,3,3,5.080000485,5.080000485,86.15187558,86.15187558,2027
Pocket Pool,Pk,24,4.450000423,4.450000433,3,NA,4.450000433,NA,47.98382678,NA,2027
Pocket Pool,Pk,25,3.270000311,3.270000311,1,1,3.270000311,3.270000311,67.3382793,67.3382793,2027
Pocket Pool,Pk,26,3.440000328,3.440000329,0,NA,3.440000329,NA,43.89677051,NA,2027
Pocket Pool,Pk,27,3.790000359,3.790000361,4,NA,3.790000361,NA,42.54789015,NA,2027
Pocket Pool,Pk,28,4.470000424,4.470000421,4,NA,4.470000421,NA,49.11133061,NA,2027
Pool,Po,29,19.65000187,19.65000185,0,NA,0,NA,-24.37674712,NA,2027
Pool,Po,30,6.760000642,6.760000647,5,NA,6.760000647,0.004997073,53.60530513,NA,2027
Pool,Po,31,8.960000851,8.960000845,5,5,8.960000845,6.267531545,65.8825395,67.76698881,2027
Pool,Po,32,134.5700128,134.5700128,0,NA,0,NA,-17.53667254,NA,2027
Pool,Po,33,46.60000443,46.60000443,9,7,24.14485745,17.40735252,5.420889847,68.55534707,2027
Pool,Po,34,52.49000499,52.490005,26,21,52.490005,46.22004835,73.91076397,75.28266685,2027
Pool,Po,35,6.260000594,6.260000598,4,1,6.260000598,1.672483821,59.08449995,67.87014445,2027
Pool,Po,36,6.220000591,6.220000593,3,3,6.220000593,6.220000593,84.27455155,84.27455155,2027
Pool,Po,37,78.30000744,78.30000744,19,19,78.30000744,74.642404,74.15908342,74.95576748,2027
Pool,Po,38,144.9200138,144.9200138,49,49,144.9200138,144.3123871,79.07480345,79.11208027,2027
Pool,Po,39,23.98000228,23.98000227,10,10,23.98000227,21.22502696,70.22186724,70.6519408,2027
Pool,Po,40,7.59000072,7.590000727,5,3,7.590000727,5.527552151,61.40958578,64.23206659,2027
Pool,Po,41,124.8500119,124.8500119,37,37,124.8500119,124.7624864,77.91617187,77.91617187,2027
Pool,Po,42,105.29001,105.29001,39,39,105.29001,102.04746,73.62485737,73.86630281,2027
Pool,Po,43,101.3500096,101.3500096,49,30,101.3500096,75.00751201,66.31177635,69.24151207,2027
Pool,Po,44,5.930000563,5.930000559,5,4,5.930000559,4.02250798,62.66974119,64.36518817,2027
Pool,Po,45,7.190000683,7.19000068,6,0,7.19000068,0.452484443,47.49763665,66.07990284,2027
Pool,Po,46,22.1100021,22.11000209,12,4,22.11000209,8.387473777,58.91737282,68.96643696,2027
Pool,Po,47,59.49000565,59.49000566,32,20,59.49000566,41.32751935,68.39409051,72.26505471,2027
Pool,Po,48,9.210000874,9.210000884,5,3,9.210000884,6.710003744,60.6542078,63.30951427,2027
Pool,Po,49,319.4000303,319.4000304,93,87,319.4000304,305.8477615,87.56002723,87.90863128,2027
Pool,Po,50,55.53000527,55.53000527,12,12,29.87737661,25.07732482,22.45262676,79.63535808,2027
Pool,Po,51,31.66000301,31.660003,17,11,31.660003,23.07495623,67.94485366,70.558013,2027
Pool,Po,52,8.190000779,8.190000781,6,2,8.190000781,1.98247811,50.5215032,61.55294727,2027
Pool,Po,53,19.77000188,19.77000187,9,8,19.77000187,14.85002642,69.00287666,70.93952619,2027
Pool,Po,54,8.050000765,8.050000771,4,0,8.050000771,0.152447827,54.55524593,61.03671031,2027
Pool,Po,55,64.2700061,64.27000612,28,25,64.27000612,57.57985108,75.59374007,76.11987191,2027
Transition,Tr,56,41.99000399,41.99000274,0,NA,0,NA,-29.76328322,NA,2027
Transition,Tr,57,467.348307,304.1540064,0,NA,0.077489627,NA,-33.44203689,NA,2027
Transition,Tr,58,434.0500412,166.2587843,0,NA,0,NA,-34.54113135,NA,2027
Transition,Tr,59,72.7200069,66.46103088,2,0,5.172873926,0.087530676,-17.53507708,67.57887723,2027
Transition,Tr,60,1310.690672,919.1338239,151,30,431.6716817,82.37297755,22.88443748,73.30344124,2027
Bank,Bk,2,48.57000461,NA,NA,NA,NA,NA,NA,NA,2028
Bank,Bk,3,7.05000067,NA,NA,NA,NA,NA,NA,NA,2028
Bank,Bk,4,2.300000218,NA,NA,NA,NA,NA,NA,NA,2028
Bank,Bk,7,4.00000038,NA,NA,NA,NA,NA,NA,NA,2028
Bank,Bk,8,170.1000162,NA,NA,NA,NA,NA,NA,NA,2028
Bank,Bk,10,79.47000755,NA,NA,NA,NA,NA,NA,NA,2028
Bank,Bk,11,57.35000545,NA,NA,NA,NA,NA,NA,NA,2028
Glide-Run,GR,13,3242.758621,NA,NA,NA,NA,NA,NA,NA,2028
Margin Attached Bar,Br,15,149.6700142,NA,NA,NA,NA,NA,NA,NA,2028
Margin Attached Bar,Br,18,47.09000447,NA,NA,NA,NA,NA,NA,NA,2028
Margin Attached Bar,Br,20,1.810000172,NA,NA,NA,NA,NA,NA,NA,2028
Margin Attached Bar,Br,23,44.91000427,NA,NA,NA,NA,NA,NA,NA,2028
Margin Attached Bar,Br,24,35.18000334,NA,NA,NA,NA,NA,NA,NA,2028
Margin Attached Bar,Br,25,58.09000552,NA,NA,NA,NA,NA,NA,NA,2028
Mid Channel Bar,Bc,26,25.63000243,NA,NA,NA,NA,NA,NA,NA,2028
Mid Channel Bar,Bc,27,4.710000448,NA,NA,NA,NA,NA,NA,NA,2028
Mid Channel Bar,Bc,28,8.200000779,NA,NA,NA,NA,NA,NA,NA,2028
Mid Channel Bar,Bc,29,7.460000708,NA,NA,NA,NA,NA,NA,NA,2028
Mid Channel Bar,Bc,30,40.77000387,NA,NA,NA,NA,NA,NA,NA,2028
Mid Channel Bar,Bc,31,15.52000148,NA,NA,NA,NA,NA,NA,NA,2028
Pocket Pool,Pk,32,1.800000171,NA,NA,NA,NA,NA,NA,NA,2028
Pocket Pool,Pk,33,2.85000027,NA,NA,NA,NA,NA,NA,NA,2028
Pocket Pool,Pk,34,3.300000313,NA,NA,NA,NA,NA,NA,NA,2028
Pocket Pool,Pk,35,2.820000269,NA,NA,NA,NA,NA,NA,NA,2028
Pocket Pool,Pk,36,2.500000237,NA,NA,NA,NA,NA,NA,NA,2028
Pocket Pool,Pk,37,2.920000278,NA,NA,NA,NA,NA,NA,NA,2028
Pocket Pool,Pk,38,2.870000273,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,40,18.16000172,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,41,5.510000523,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,42,7.100000674,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,43,8.680000824,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,44,58.9300056,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,45,7.650000726,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,46,22.35000212,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,47,7.450000708,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,48,9.770000928,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,49,4.320000411,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,50,5.060000481,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,51,4.510000428,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,52,5.90000056,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,53,7.090000674,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,54,5.560000528,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,55,82.18000781,NA,NA,NA,NA,NA,NA,NA,2028
Pool,Po,56,95.70000909,NA,NA,NA,NA,NA,NA,NA,2028
Transition,Tr,58,94.11000894,NA,NA,NA,NA,NA,NA,NA,2028
Transition,Tr,59,99.90000949,NA,NA,NA,NA,NA,NA,NA,2028
Transition,Tr,60,16.15000154,NA,NA,NA,NA,NA,NA,NA,2028
Transition,Tr,61,14.7400014,NA,NA,NA,NA,NA,NA,NA,2028
Transition,Tr,62,104.95001,NA,NA,NA,NA,NA,NA,NA,2028
Transition,Tr,63,93.24000886,NA,NA,NA,NA,NA,NA,NA,2028
Transition,Tr,64,28.17000268,NA,NA,NA,NA,NA,NA,NA,2028
Transition,Tr,65,18.05170829,NA,NA,NA,NA,NA,NA,NA,2028
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2028
Bank,Bk,1,20.39999329,9.090852123,0,0,0.54013212,0.010027475,-21.06492857,58.67954179,2051
Bank,Bk,3,18.27999398,12.56901154,0,NA,0.729763244,NA,-29.46015385,NA,2051
Bank,Bk,4,35.11998843,21.68838806,2,2,6.029036181,1.799400624,9.903041469,67.00353659,2051
Bank,Bk,5,39.1899871,16.49140374,0,0,1.380143229,0.280022704,-23.27870797,62.02453047,2051
Bank,Bk,6,2.119999303,0.78983403,0,NA,0,NA,-24.09454602,NA,2051
Bank,Bk,7,1.399999539,0.670196354,0,NA,0,NA,-39.78692931,NA,2051
Bank,Bk,8,9.159996983,1.530231363,0,NA,0,NA,-29.33609181,NA,2051
Bank,Bk,9,2.939999032,0.170005115,0,NA,0,NA,-25.24880852,NA,2051
Bank,Bk,10,15.12999502,11.06891342,0,0,1.689563292,0.019988702,-12.91117422,58.758978,2051
Glide-Run,GR,11,11.09999634,6.649924674,1,NA,0.059994193,NA,-32.16255924,NA,2051
Glide-Run,GR,12,11.15999633,5.699922435,3,3,3.549868832,2.869924386,60.68275909,83.68572345,2051
Glide-Run,GR,13,9.479996878,9.479996883,4,4,4.37997025,2.150003664,10.1837205,67.16167904,2051
Glide-Run,GR,14,39.50998699,39.50998698,14,8,22.6599441,14.02998188,37.41640715,74.53271298,2051
Glide-Run,GR,15,15.30999496,15.30999496,5,4,10.93994832,5.669944854,46.95352657,71.22929017,2051
Glide-Run,GR,16,44.97998519,44.97998513,22,13,33.09996669,23.32015506,67.49307892,80.31344946,2051
Glide-Run,GR,17,9.959996717,9.959996713,1,0,4.250114846,2.109963062,15.28864537,72.54101447,2051
Glide-Run,GR,18,25.39999164,25.38999918,9,3,7.979991832,2.830025401,-16.84645128,67.3193717,2051
Glide-Run,GR,19,16.6899945,16.68999452,9,3,8.930030557,2.980090867,18.74031871,66.87975299,2051
Glide-Run,GR,21,20.21999334,20.20000496,9,4,11.73017138,3.659979847,29.24531452,67.40928696,2051
Glide-Run,GR,22,11.11999634,6.020098781,4,3,3.560173385,0.900049728,20.21081612,66.59196112,2051
Margin Attached Bar,Br,26,30.79998986,3.110011749,0,NA,0.010006547,NA,-21.36829745,NA,2051
Margin Attached Bar,Br,27,12.02999604,7.359860612,0,0,0.739924567,0.010006847,-13.63289908,53.24479096,2051
Margin Attached Bar,Br,28,7.579997504,7.579997511,1,NA,0.940169904,NA,-16.95736159,NA,2051
Margin Attached Bar,Br,31,7.619997491,7.559980858,0,NA,1.019944091,NA,-26.56084822,NA,2051
Margin Attached Bar,Br,33,8.16999731,4.820272049,1,NA,0.080077359,NA,-26.50347851,NA,2051
Margin Attached Bar,Br,34,3.039998999,2.779992391,1,0,0.429964956,0.049989492,-17.21503273,65.9942648,2051
Margin Attached Bar,Br,36,1.019999665,0.789970378,0,NA,0,NA,-67.2461859,NA,2051
Margin Attached Bar,Br,37,1.539999493,1.499999491,1,0,0.349962615,0.019990684,-18.30651657,60.88468863,2051
Margin Attached Bar,Br,38,23.03999241,15.5303463,1,NA,2.000562289,NA,-11.7399522,NA,2051
Margin Attached Bar,Br,39,2.239999262,1.390089875,0,NA,0.369970159,NA,-14.35304799,NA,2051
Margin Attached Bar,Br,40,2.269999253,1.929960068,1,0,0.469937421,0.059971038,-2.199926842,58.82841162,2051
Margin Attached Bar,Br,41,2.299999242,2.299999244,0,NA,1.89E-05,NA,-53.26275894,NA,2051
Margin Attached Bar,Br,42,1.329999563,0.869968315,0,NA,0,NA,-33.42635917,NA,2051
Margin Attached Bar,Br,43,1.279999579,1.279992131,0,NA,0,NA,-22.17211559,NA,2051
Margin Attached Bar,Br,44,1.489999509,1.479999887,0,NA,0.240008514,NA,-14.0120222,NA,2051
Margin Attached Bar,Br,45,3.649998798,2.389950905,0,NA,0,NA,-31.65911836,NA,2051
Margin Attached Bar,Br,46,10.03999669,1.280107578,0,NA,0,NA,-38.31349989,NA,2051
Margin Attached Bar,Br,47,7.43999755,4.899673294,1,0,0.909882608,0.029984877,-11.28980427,60.53974605,2051
Margin Attached Bar,Br,48,7.199997628,6.040083047,0,NA,0.840043225,1.93E-05,-21.54557881,NA,2051
Margin Attached Bar,Br,50,32.74998922,5.850564365,0,NA,0,NA,-32.7796904,NA,2051
Margin Attached Bar,Br,52,7.279997603,2.030084323,0,NA,0,NA,-196.6068744,NA,2051
Mid Channel Bar,Bc,53,4.559998497,4.559998488,1,1,4.170027421,2.190059625,53.8825063,69.74317444,2051
Mid Channel Bar,Bc,54,0.839999723,0.839999724,0,NA,0.06999307,4.21E-06,-13.32420727,NA,2051
Mid Channel Bar,Bc,55,1.379999546,3.79E-05,NA,NA,NA,NA,NA,NA,2051
Pocket Pool,Pk,56,0.909999701,0.909999698,0,NA,0,NA,-34.42059292,NA,2051
Pocket Pool,Pk,57,0.87999971,0.879999711,0,0,0.759986429,0.25996168,39.40279786,69.01484324,2051
Pocket Pool,Pk,58,1.009999667,1.00999967,0,NA,1.11E-05,NA,-220.7565056,NA,2051
Pocket Pool,Pk,59,1.069999649,1.069999643,1,NA,1.069999643,NA,37.086424,NA,2051
Pond,Pd,62,7.729997454,0.609992854,0,NA,0,NA,-36.91191818,NA,2051
Pool,Po,63,1.999999342,1.179964841,0,NA,0,NA,-7.151428013,NA,2051
Pool,Po,64,11.30999628,11.30999014,6,4,10.07003836,7.42998528,71.73011358,83.6362282,2051
Pool,Po,65,8.869997079,8.869997072,7,4,7.620062745,4.870064976,50.60429794,69.2628263,2051
Pool,Po,66,6.579997834,6.579997839,2,2,6.579997839,6.359973798,71.09481925,71.28939089,2051
Pool,Po,67,4.319998576,4.319998582,0,NA,0,NA,-17.3516206,NA,2051
Pool,Po,68,9.359996919,9.359996924,5,4,5.160001392,2.270006689,15.47334743,70.99967657,2051
Pool,Po,69,20.9599931,20.9599931,14,7,15.3999215,8.729833953,48.22623066,64.64309811,2051
Pool,Po,70,28.8499905,28.84999051,11,11,28.84999051,28.63996628,79.8856629,79.90853329,2051
Pool,Po,71,2.349999227,2.349999239,2,0,2.269999383,0.430067347,36.71413082,68.92351633,2051
Pool,Po,72,14.54999521,14.54999521,8,6,12.39999459,7.43008427,54.00771539,70.44618391,2051
Pool,Po,73,13.00999572,13.00999571,4,3,8.570088561,4.100008076,35.39391718,71.75336734,2051
Pool,Po,74,13.89999542,13.89999543,5,2,8.289913807,3.450003079,18.20829935,73.50400244,2051
Pool,Po,76,2.079999315,2.079999316,2,2,2.079999316,1.89997622,70.95369686,72.25672465,2051
Pool,Po,77,1.779999414,1.77999941,1,NA,1.260055109,NA,10.1210885,NA,2051
Pool,Po,78,5.779998097,5.779998098,2,0,2.71004396,0.27005551,-44.20218736,62.40657546,2051
Pool,Po,79,4.999998354,4.999998354,2,1,3.029935476,0.61997019,20.73842465,62.13165371,2051
Rapid,Ra,81,9.849996758,0.919989467,0,NA,0.230016815,NA,-4.234177098,NA,2051
Rapid,Ra,82,7.549997514,7.549997514,2,0,3.620265844,0.679957995,5.222197763,70.28255155,2051
Riffle,Rf,83,7.239997616,1.139960759,0,0,0.779988182,0.239996683,25.31323783,64.22797243,2051
Riffle,Rf,84,1.279999579,1.27999958,0,0,1.27999958,1.190014342,71.70441157,72.74641139,2051
Riffle,Rf,85,6.029998015,6.029998027,0,0,1.190010018,0.369989788,-149.3120113,63.16521673,2051
Riffle,Rf,87,13.93999541,13.36004443,2,0,5.960069998,1.210068582,20.20427771,60.4926332,2051
Riffle,Rf,88,1.549999489,0.730056582,0,NA,0,NA,-33.69904415,NA,2051
Riffle,Rf,89,8.639997155,8.540010767,4,2,3.949946825,2.060022873,29.03019778,66.76381581,2051
Riffle,Rf,90,7.849997416,7.849997422,0,0,2.249964278,1.039970841,-138.9881484,68.77393382,2051
Riffle,Rf,91,36.69998792,35.84990627,14,5,18.66973661,5.479956349,30.35707054,64.30436725,2051
Riffle,Rf,92,3.359998894,3.359998895,0,NA,0.119996394,NA,-157.5255002,NA,2051
Riffle,Rf,93,11.03999637,11.03999636,2,0,7.309927939,1.150020834,31.8235626,62.82920972,2051
Riffle,Rf,95,4.699998451,4.699998454,2,0,0.709950704,0.099980081,-166.4083624,61.95335649,2051
Transition,Tr,97,7.069997673,4.339959709,1,0,2.189931032,0.619960356,17.29704161,71.69069136,2051
Transition,Tr,98,6.069998003,0.699984778,0,NA,0,NA,-35.36922248,NA,2051
Transition,Tr,99,9.579996845,9.579996836,2,0,2.329987514,0.709952156,-3.768596175,63.63789201,2051
Transition,Tr,100,8.949997052,8.949997061,1,0,3.059837888,0.899862334,-9.793290088,69.46477528,2051
Transition,Tr,101,11.67999615,11.59001585,3,3,8.430171126,4.410255487,53.43278785,67.56858003,2051
Transition,Tr,102,20.19999335,9.950006725,4,1,3.679998707,0.469968346,-10.62589439,63.23453203,2051
Transition,Tr,103,14.49999523,14.47000818,1,1,3.19027803,0.950152966,-26.0831,66.3960927,2051
Transition,Tr,104,10.3399966,10.33999293,4,3,8.259971193,6.979793314,71.67979711,75.52912443,2051
Transition,Tr,105,40.92998652,40.91000051,4,1,15.72043811,4.720605895,15.93824862,77.88174197,2051
Transition,Tr,106,7.789997439,7.789997436,0,0,1.140068834,0.020018864,-26.44117065,63.28059401,2051
Transition,Tr,107,11.62999617,11.61998088,0,0,1.250008346,0.049999081,-143.9989632,63.07858017,2051
Transition,Tr,108,18.24999399,16.97014347,2,2,1.460042829,0.569988389,-26.93547304,64.37252666,2051
Transition,Tr,109,12.53999587,12.53999586,6,4,9.75987322,3.069900253,30.89222071,65.72927824,2051
Transition,Tr,110,12.60999585,11.80009597,1,NA,2.350141199,2.25E-05,-21.69289717,NA,2051
Transition,Tr,112,19.54999356,4.94015368,0,NA,0.130032938,NA,-33.18646669,NA,2051
Bank,Bk,1,79.63997378,1.41006066,0,NA,0,NA,-36.92532525,NA,2056
Bank,Bk,2,103.7599658,0.650085611,0,NA,0,NA,-36.93561351,NA,2056
Bank,Bk,3,183.5499998,2.480010944,0,NA,6.68E-06,NA,-36.91374503,NA,2056
Bank,Bk,5,28.13999073,1.049955469,0,NA,0,NA,-36.12181919,NA,2056
Bank,Bk,7,179.089941,2.080250159,0,NA,0,NA,-36.9740331,NA,2056
Bank,Bk,10,102.4099663,7.40E-06,NA,NA,NA,NA,NA,NA,2056
Bank,Bk,11,71.72997638,6.779731625,0,NA,0.03999797,NA,-32.31884505,NA,2056
Glide-Run,GR,12,1453.059956,1228.486712,224,99,664.7301193,234.1902784,35.94868307,68.0925039,2056
Glide-Run,GR,13,1330.28855,1012.168548,203,88,447.4394397,172.4400239,32.76506788,70.11037619,2056
Margin Attached Bar,Br,14,11.05999636,0.710037751,0,NA,0,NA,-36.92222405,NA,2056
Margin Attached Bar,Br,24,96.31996829,0.029995553,NA,NA,NA,NA,NA,NA,2056
Mid Channel Bar,Bc,26,3.629998804,1.049992987,0,NA,0,NA,-35.79524542,NA,2056
Pocket Pool,Pk,27,3.939998703,3.939998704,0,0,3.939998704,3.939998704,65.96616786,65.96616786,2056
Pocket Pool,Pk,28,1.979999349,1.979999348,1,1,1.979999348,1.770012318,65.0022913,65.99834783,2056
Pocket Pool,Pk,29,1.929999364,1.929999366,1,0,1.390017706,0.010003438,22.43918518,39.30029908,2056
Pocket Pool,Pk,30,3.259998926,3.259998929,3,0,3.199996982,0.260006852,36.58585645,58.46934231,2056
Pocket Pool,Pk,31,3.42999887,3.429998865,2,2,3.429998865,3.429998865,80.01131594,80.01131594,2056
Pocket Pool,Pk,32,4.329998574,4.329998578,3,3,4.329998578,4.209994944,67.92121649,68.04488793,2056
Pocket Pool,Pk,33,3.339998901,3.339998904,0,0,3.339998904,3.339998904,79.36903865,79.36903865,2056
Pool,Po,34,18.78999381,18.78999381,5,5,18.78999381,18.73000012,84.61416123,84.63245582,2056
Pool,Po,35,10.15999666,10.15999666,10,10,10.15999666,9.759951084,73.35531145,73.61977866,2056
Pool,Po,36,6.829997751,6.829997761,4,2,6.829997761,2.289989643,47.64113973,56.49143753,2056
Pool,Po,37,6.85999774,6.859997737,2,NA,6.859997737,NA,37.96997727,NA,2056
Pool,Po,38,117.8499612,117.8499612,40,36,116.9099767,105.3498579,76.90336006,78.3887802,2056
Pool,Po,39,46.68998463,46.68998462,14,10,34.5398725,27.23985227,54.55848755,77.08169639,2056
Pool,Po,40,9.079997009,9.079997007,6,3,9.019994795,5.560011795,56.6747624,63.23213217,2056
Pool,Po,41,26.08999141,26.08999141,9,9,26.08999141,26.07998994,79.16758451,79.17140336,2056
Pool,Po,42,8.409997233,8.409997234,4,4,8.409997234,8.409995825,72.65679415,72.65679415,2056
Pool,Po,43,5.659998136,5.659998135,1,1,5.659998135,5.659998135,79.40107675,79.40107675,2056
Pool,Po,44,11.36999626,11.36999624,7,7,11.36999624,10.29000514,66.174522,66.87912902,2056
Pool,Po,45,10.10999667,10.10999667,7,7,10.10999667,10.09998946,81.92435715,81.93841291,2056
Pool,Po,46,42.24998609,42.2499861,22,19,41.05996257,36.55996027,79.82439347,80.66482499,2056
Pool,Po,47,8.609997166,8.609997168,6,4,7.760003464,5.980013585,62.10847286,67.53818859,2056
Pool,Po,48,63.20997919,61.65997884,17,16,58.86001757,54.49001105,84.77060964,87.06144135,2056
Rapid,Ra,49,137.6399493,119.7997029,32,10,52.74001245,12.80007012,22.95445104,63.23453416,2056
Riffle,Rf,50,69.30997718,69.30997718,21,17,63.45990665,46.47999787,70.37090051,75.58457686,2056
Riffle,Rf,51,51.20998314,47.8700091,13,6,33.4199488,18.8499895,58.47461453,79.40257223,2056
Transition,Tr,52,23.16999237,23.16999238,2,NA,0.200003688,NA,-11.57385616,NA,2056
Transition,Tr,53,46.34975546,3.440084379,0,NA,0,NA,-34.87772655,NA,2056
Transition,Tr,54,45.81533868,6.267603455,0,NA,1.21E-06,NA,-36.4727433,NA,2056
Transition,Tr,55,65.72745803,10.21579993,0,NA,0.26006035,NA,-26.05817812,NA,2056
Transition,Tr,57,61.03063568,0.50007626,NA,NA,NA,NA,NA,NA,2056
Transition,Tr,58,20.57999323,8.190050823,0,NA,0,NA,-36.97313725,NA,2056
Transition,Tr,59,35.28961964,0.761289518,0,NA,0.000700835,NA,-26.46910367,NA,2056
Bank,Bk,2,448.1610574,308.1867576,24,14,68.52776424,35.02397029,7.532232497,67.48636217,2060
Bank,Bk,3,486.2720849,348.2943043,29,21,65.90686099,30.66919022,1.270285951,63.8594937,2060
Glide-Run,GR,4,4229.713036,4123.992597,1497,471,1662.575133,771.7859364,-141.3959082,57.58630689,2060
Margin Attached Bar,Br,5,142.1020582,121.5415274,28,16,61.73452843,33.06710931,38.34384331,62.89530586,2060
Margin Attached Bar,Br,6,78.72881907,77.40897252,18,10,36.49828064,18.24792875,37.30587914,60.03356876,2060
Margin Attached Bar,Br,7,39.36985703,39.36985703,8,2,22.41025017,7.220231974,31.78483544,59.33041951,2060
Margin Attached Bar,Br,8,209.8147459,201.6046031,26,11,70.58548401,22.20227701,17.00551261,59.29519359,2060
Margin Attached Bar,Br,9,120.5886303,119.8186443,25,14,66.22351445,29.05136811,34.83518891,61.98226626,2060
Margin Attached Bar,Br,10,184.2518943,183.5619449,37,15,97.77767937,35.56438332,30.58339936,60.71285903,2060
Margin Attached Bar,Br,11,24.96999178,24.96999177,11,8,24.30993257,19.27496565,62.77683115,65.84423726,2060
Margin Attached Bar,Br,12,129.0699575,129.0699575,28,9,80.26335525,19.42058097,29.87812266,56.78452807,2060
Margin Attached Bar,Br,13,172.9199431,134.7002176,34,20,87.16780509,53.13012921,49.22387157,63.14034084,2060
Margin Attached Bar,Br,14,30.38999,30.38999,11,4,24.45748539,5.777375671,19.68622318,60.33595759,2060
Margin Attached Bar,Br,15,35.15998842,34.06997733,8,4,24.79974778,15.71468878,49.13304673,63.15420478,2060
Pocket Pool,Pk,17,3.959998696,3.959998694,0,NA,0,NA,-205.5035369,NA,2060
Pocket Pool,Pk,18,3.199998947,3.199998945,0,NA,0,NA,-267.4028298,NA,2060
Pocket Pool,Pk,19,3.239998932,3.239998939,0,NA,0,NA,-219.5320665,NA,2060
Pocket Pool,Pk,20,3.509998845,3.509998846,0,NA,0,NA,-198.4726698,NA,2060
Pocket Pool,Pk,21,3.769998758,3.769998762,2,NA,1.984947235,NA,-29.86839475,NA,2060
Pocket Pool,Pk,22,2.679999118,2.679999116,0,NA,0,NA,-186.3381522,NA,2060
Pool,Po,23,12.97999573,12.97999573,0,NA,0,NA,-169.5258952,NA,2060
Pool,Po,24,26.93022613,26.93022614,11,2,6.512378785,2.414817978,-143.8620478,57.36861881,2060
Pool,Po,25,11.19999631,11.19999631,0,NA,0,NA,-170.310091,NA,2060
Pool,Po,26,6.549997843,6.549997836,2,NA,0.24,NA,-150.4465487,NA,2060
Pool,Po,27,8.049997348,8.049997354,6,NA,7.022499014,NA,25.85774173,NA,2060
Pool,Po,28,23.65999221,23.65999219,0,NA,0,NA,-171.4413102,NA,2060
Pool,Po,29,7.159997643,7.159997646,0,NA,0,NA,-150.8813715,NA,2060
Pool,Po,30,8.409997231,8.409997237,0,NA,0,NA,-172.2154755,NA,2060
Pool,Po,31,5.889998062,5.889998062,0,NA,0,NA,-265.7637655,NA,2060
Pool,Po,32,17.5999942,17.59999421,22,3,16.62238453,1.430081255,28.53853523,47.29800905,2060
Pool,Po,33,6.549997843,6.549997846,0,NA,0,NA,-164.5980887,NA,2060
Pool,Po,34,8.07999734,8.079997345,0,NA,0,NA,-216.8400483,NA,2060
Pool,Po,35,7.359997577,7.359997585,1,NA,1.167512146,NA,-165.5160293,NA,2060
Riffle,Rf,36,23.95010711,23.95010711,1,0,3.512439342,1.577455978,-194.2017763,55.30252231,2060
Transition,Tr,37,32.87004418,30.82994423,15,9,27.56463857,15.51973703,47.36640258,60.96478125,2060
Transition,Tr,38,14.44997524,14.44997524,7,3,7.127400203,3.305001606,23.5390532,57.33801111,2060
Transition,Tr,39,145.4499371,128.2999059,67,37,110.5122756,71.69146,50.69168316,62.2429688,2060
Transition,Tr,40,57.30017113,57.30017113,30,21,55.58028303,42.00272308,59.98776958,64.49878745,2060
Transition,Tr,41,255.000391,255.000391,105,81,243.1304608,184.0484528,62.23163721,66.71059422,2060
Transition,Tr,42,72.38997616,67.30996085,43,30,65.86752934,44.90009401,52.66710489,59.40958279,2060
Transition,Tr,43,43.75998559,43.7599856,21,15,41.49742968,27.76004061,52.01745455,57.94602345,2060
Bank,Bk,1,5.34012824,3.440137761,2,1,1.905182512,0.647567809,45.11775904,67.17144887,2061
Bank,Bk,2,7.490047534,5.99014177,1,NA,0.460043344,NA,-15.89260342,NA,2061
Bank,Bk,3,12.29002595,4.839720515,1,1,0.754859772,0.484922537,-9.835934413,63.86568062,2061
Bank,Bk,5,15.93017974,12.20944149,3,3,5.584533167,3.049714384,47.80040291,69.22042405,2061
Bank,Bk,6,15.40979989,11.01988245,0,0,0.939924134,0.147469257,-32.56008486,70.56695845,2061
Bank,Bk,7,8.000052326,2.860111912,0,NA,0.100009554,NA,-31.86821686,NA,2061
Bank,Bk,8,5.790013062,3.859932122,1,0,1.192507894,0.210006666,11.02250642,66.38002467,2061
Bank,Bk,9,3.850153733,1.820391363,0,NA,0,NA,-36.41444171,NA,2061
Bank,Bk,10,30.99985973,24.27946201,3,1,5.669497662,0.942297676,-8.41650282,70.25035846,2061
Bank,Bk,12,25.08020668,16.6299943,4,4,4.397757741,1.887556151,3.063265259,76.13399282,2061
